"operator","inout_travelling","network_type","rating","calldrop_category","latitude","longitude","state_name"
"Airtel","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","3","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","Unknown","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95016235","77.69953624","Karnataka"
"RJio","Indoor","4G","4","Satisfactory","19.10159189","72.83884769","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","19.10159189","72.83884769","Maharashtra"
"Airtel","Indoor","Unknown","3","Satisfactory","30.1155325","78.2817605","Uttarakhand"
"Airtel","Indoor","2G","5","Satisfactory","12.9358817","77.6946615","Karnataka"
"RJio","Outdoor","4G","4","Satisfactory","19.10159189","72.83884769","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9359071","77.6946423","Karnataka"
"Airtel","Indoor","4G","3","Satisfactory","30.1157763","78.28172888","Uttarakhand"
"Airtel","Travelling","Unknown","5","Satisfactory","12.9363004","77.6945199","Karnataka"
"RJio","Outdoor","4G","3","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","18.9704876","72.834325","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"BSNL","Outdoor","3G","1","Poor Voice Quality","-1","-1","NA"
"BSNL","Outdoor","3G","1","Poor Voice Quality","-1","-1","NA"
"BSNL","Outdoor","3G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","3","Poor Voice Quality","18.9704836","72.8343298","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9704873","72.83433","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9704722","72.8343319","Maharashtra"
"RJio","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","25.4660998","81.8481469","Uttar Pradesh"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","18.97075876","72.83444341","Maharashtra"
"VI","Travelling","4G","4","Satisfactory","18.97075876","72.83444341","Maharashtra"
"Airtel","Indoor","4G","5","Satisfactory","13.06904783","77.55981396","Karnataka"
"Airtel","Indoor","4G","5","Satisfactory","12.97314693","77.69888033","Karnataka"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Travelling","4G","4","Satisfactory","19.22055522","72.84281136","Maharashtra"
"VI","Outdoor","Unknown","3","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","12.97314693","77.69888033","Karnataka"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","3","Satisfactory","30.1155317","78.28189516","Uttarakhand"
"Airtel","Indoor","Unknown","3","Satisfactory","30.1155317","78.28189516","Uttarakhand"
"Airtel","Indoor","Unknown","3","Satisfactory","30.1155317","78.28189516","Uttarakhand"
"Airtel","Indoor","4G","3","Satisfactory","30.1155317","78.28189516","Uttarakhand"
"RJio","Indoor","4G","1","Poor Voice Quality","25.4656014","81.8475373","Uttar Pradesh"
"BSNL","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","4","Satisfactory","18.9761622","72.8336594","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","19.0164871","72.83909195","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","19.0164871","72.83909195","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","19.0164871","72.83909195","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.96380145","72.80195617","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.96380145","72.80195617","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","18.94553351","72.82215689","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9704912","72.8343293","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9704912","72.8343293","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9704939","72.8343368","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","18.9707159","72.83451082","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"VI","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","5","Satisfactory","23.3799122","85.3101365","Jharkhand"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","25.4656203","81.8478787","Uttar Pradesh"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","13.0725765","77.56037319","Karnataka"
"RJio","Indoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"VI","Travelling","4G","4","Satisfactory","18.9704588","72.8343616","Maharashtra"
"VI","Travelling","4G","4","Satisfactory","18.9704588","72.8343616","Maharashtra"
"VI","Travelling","4G","4","Satisfactory","18.9704588","72.8343616","Maharashtra"
"VI","Travelling","4G","5","Satisfactory","18.9704588","72.8343616","Maharashtra"
"VI","Travelling","4G","4","Satisfactory","19.0184617","72.83986621","Maharashtra"
"Airtel","Indoor","4G","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"RJio","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","Unknown","3","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"Airtel","Indoor","4G","3","Satisfactory","19.22097271","72.84090933","Maharashtra"
"Airtel","Indoor","4G","1","Call Dropped","19.22097271","72.84090933","Maharashtra"
"Airtel","Indoor","4G","3","Satisfactory","30.10478456","78.28768058","Uttarakhand"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","18.4581977","73.7860833","Maharashtra"
"Airtel","Indoor","Unknown","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"Airtel","Outdoor","Unknown","1","Call Dropped","13.02154726","77.64989703","Karnataka"
"Airtel","Indoor","4G","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","18.4576395","73.7859306","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","18.98859893","72.81378647","Maharashtra"
"Airtel","Indoor","Unknown","5","Satisfactory","13.02154726","77.64989703","Karnataka"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","12.93656396","77.69395716","Karnataka"
"RJio","Travelling","4G","4","Satisfactory","19.04907533","72.82416821","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","18.9705976","72.8343323","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Travelling","4G","1","Call Dropped","-1","-1","NA"
"RJio","Travelling","4G","3","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","18.9704921","72.8343313","Maharashtra"
